plan_type,country,month,play_count,unique_listeners
Student,Bulgaria,2008-03,1433,1
Student,Bulgaria,2008-04,1507,1
Student,Bulgaria,2008-05,1951,1
Student,Bulgaria,2008-06,1839,1
Student,Bulgaria,2008-07,2017,1
Student,Bulgaria,2008-08,1207,1
Student,Bulgaria,2008-09,2785,1
Student,Bulgaria,2008-10,3110,1
Student,Bulgaria,2008-11,1429,1
Student,Bulgaria,2008-12,1733,1
Student,Bulgaria,2009-01,1800,1
Student,Bulgaria,2009-02,1569,1
Student,Bulgaria,2009-03,1200,1
Student,Bulgaria,2009-04,1235,1
Student,Bulgaria,2009-05,207,1
Student,Canada,2005-02,3498,1
Student,Canada,2005-03,5146,2
Student,Canada,2005-04,8033,3
Student,Canada,2005-05,9138,4
Student,Canada,2005-06,7828,4
Student,Canada,2005-07,6680,4
Student,Canada,2005-08,7777,4
Student,Canada,2005-09,3448,4
Student,Canada,2005-10,4107,4
Student,Canada,2005-11,4233,4
Student,Canada,2005-12,6725,5
Student,Canada,2006-01,7731,5
Student,Canada,2006-02,5460,5
Student,Canada,2006-03,7841,5
Student,Canada,2006-04,9955,6
Student,Canada,2006-05,8329,6
Student,Canada,2006-06,10181,7
Student,Canada,2006-07,8786,7
Student,Canada,2006-08,10500,7
Student,Canada,2006-09,10021,7
Student,Canada,2006-10,12328,7
Student,Canada,2006-11,13542,8
Student,Canada,2006-12,16353,8
Student,Canada,2007-01,15223,8
Student,Canada,2007-02,13741,8
Student,Canada,2007-03,11509,8
Student,Canada,2007-04,12226,8
Student,Canada,2007-05,10835,8
Student,Canada,2007-06,13493,8
Student,Canada,2007-07,12743,8
Student,Canada,2007-08,11445,8
Student,Canada,2007-09,10839,8
Student,Canada,2007-10,10724,8
Student,Canada,2007-11,13110,8
Student,Canada,2007-12,8930,7
Student,Canada,2008-01,9630,7
Student,Canada,2008-02,9355,7
Student,Canada,2008-03,5869,7
Student,Canada,2008-04,6162,8
Student,Canada,2008-05,8406,8
Student,Canada,2008-06,10015,8
Student,Canada,2008-07,10427,8
Student,Canada,2008-08,10980,8
Student,Canada,2008-09,14170,8
Student,Canada,2008-10,13794,7
Student,Canada,2008-11,11600,7
Student,Canada,2008-12,12673,8
Student,Canada,2009-01,13403,8
Student,Canada,2009-02,12743,8
Student,Canada,2009-03,14019,8
Student,Canada,2009-04,9239,8
Student,Canada,2009-05,2233,4
Student,Chile,2006-12,2596,1
Student,Chile,2007-01,2155,1
Student,Chile,2007-02,2517,1
Student,Chile,2007-03,1552,1
Student,Chile,2007-04,997,1
Student,Chile,2007-05,697,1
Student,Chile,2007-07,1240,1
Student,Chile,2007-08,324,1
Student,Chile,2007-09,908,1
Student,Chile,2007-10,1378,1
Student,Chile,2007-11,1188,1
Student,Chile,2007-12,853,1
Student,Chile,2008-01,2185,1
Student,Chile,2008-02,2384,1
Student,Chile,2008-03,2311,1
Student,Chile,2008-04,1363,1
Student,Chile,2008-05,1693,1
Student,Chile,2008-06,2322,1
Student,Chile,2008-07,3215,1
Student,Chile,2008-08,1924,1
Student,Chile,2008-09,1933,1
Student,Chile,2008-10,1478,1
Student,Chile,2008-11,1368,1
Student,Chile,2008-12,1479,1
Student,Chile,2009-01,1653,1
Student,Chile,2009-02,2314,1
Student,Chile,2009-03,1527,1
Student,Chile,2009-04,1089,1
Student,Chile,2009-05,646,1
Student,China,2005-12,2296,1
Student,China,2006-01,1194,1
Student,China,2006-02,1072,1
Student,China,2006-03,2756,1
Student,China,2006-04,3123,1
Student,China,2006-05,4065,1
Student,China,2006-06,3565,1
Student,China,2006-07,2650,1
Student,China,2006-08,2297,1
Student,China,2006-09,1315,1
Student,China,2006-10,3000,1
Student,China,2006-11,2290,1
Student,China,2006-12,1635,1
Student,China,2007-01,2243,1
Student,China,2007-02,2515,1
Student,China,2007-03,864,1
Student,China,2007-04,1881,1
Student,China,2007-05,1714,1
Student,China,2007-06,1022,1
Student,China,2007-07,1479,1
Student,China,2007-08,2698,1
Student,China,2007-09,2059,1
Student,China,2007-10,2056,1
Student,China,2007-11,1867,1
Student,China,2007-12,1444,1
Student,China,2008-01,1755,1
Student,China,2008-02,1688,1
Student,China,2008-03,2270,1
Student,China,2008-04,2966,1
Student,China,2008-05,2539,1
Student,China,2008-06,3264,1
Student,China,2008-07,3005,1
Student,China,2008-08,2911,1
Student,China,2008-09,1826,1
Student,China,2008-10,2064,1
Student,China,2008-11,1353,1
Student,China,2008-12,1449,1
Student,China,2009-01,1465,1
Student,China,2009-02,1173,1
Student,China,2009-03,1463,1
Student,China,2009-04,924,1
Student,Estonia,2006-03,529,1
Student,Estonia,2006-04,1485,1
Student,Estonia,2006-05,325,1
Student,Estonia,2006-06,2533,1
Student,Estonia,2006-07,2642,1
Student,Estonia,2006-08,2679,1
Student,Estonia,2006-09,2305,1
Student,Estonia,2006-10,2134,1
Student,Estonia,2006-11,2579,1
Student,Estonia,2006-12,1008,1
Student,Estonia,2007-01,1475,1
Student,Estonia,2007-02,1792,1
Student,Estonia,2007-03,2658,1
Student,Estonia,2007-04,3357,2
Student,Estonia,2007-05,5239,2
Student,Estonia,2007-06,4299,2
Student,Estonia,2007-07,4883,2
Student,Estonia,2007-08,4223,2
Student,Estonia,2007-09,3006,2
Student,Estonia,2007-10,5125,2
Student,Estonia,2007-11,6416,2
Student,Estonia,2007-12,6580,2
Student,Estonia,2008-01,4055,2
Student,Estonia,2008-02,2840,2
Student,Estonia,2008-03,5533,2
Student,Estonia,2008-04,2469,2
Student,Estonia,2008-05,2503,2
Student,Estonia,2008-06,2400,1
Student,Estonia,2008-07,4170,2
Student,Estonia,2008-08,3817,2
Student,Estonia,2008-09,2999,2
Student,Estonia,2008-10,2625,2
Student,Estonia,2008-11,2959,1
Student,Estonia,2008-12,2125,1
Student,Estonia,2009-01,2901,1
Student,Estonia,2009-02,1804,1
Student,Estonia,2009-03,10140,2
Student,Estonia,2009-04,10083,2
Student,Estonia,2009-05,531,1
Student,Finland,2005-02,882,1
Student,Finland,2005-03,3364,3
Student,Finland,2005-04,4450,3
Student,Finland,2005-05,4173,3
Student,Finland,2005-06,3631,4
Student,Finland,2005-07,4634,4
Student,Finland,2005-08,1246,3
Student,Finland,2005-09,1451,4
Student,Finland,2005-10,2445,4
Student,Finland,2005-11,1501,4
Student,Finland,2005-12,1890,4
Student,Finland,2006-01,2214,3
Student,Finland,2006-02,3141,4
Student,Finland,2006-03,2105,4
Student,Finland,2006-04,5157,3
Student,Finland,2006-05,6723,4
Student,Finland,2006-06,5331,4
Student,Finland,2006-07,6030,4
Student,Finland,2006-08,5796,4
Student,Finland,2006-09,5547,4
Student,Finland,2006-10,5379,4
Student,Finland,2006-11,5515,4
Student,Finland,2006-12,6014,4
Student,Finland,2007-01,7348,4
Student,Finland,2007-02,6951,4
Student,Finland,2007-03,6782,4
Student,Finland,2007-04,6739,4
Student,Finland,2007-05,8053,4
Student,Finland,2007-06,8823,5
Student,Finland,2007-07,9166,5
Student,Finland,2007-08,8584,5
Student,Finland,2007-09,8605,5
Student,Finland,2007-10,9467,5
Student,Finland,2007-11,8259,5
Student,Finland,2007-12,8612,5
Student,Finland,2008-01,10305,5
Student,Finland,2008-02,7243,5
Student,Finland,2008-03,7842,5
Student,Finland,2008-04,7118,5
Student,Finland,2008-05,6852,5
Student,Finland,2008-06,7099,5
Student,Finland,2008-07,7334,5
Student,Finland,2008-08,9175,5
Student,Finland,2008-09,8514,4
Student,Finland,2008-10,9343,4
Student,Finland,2008-11,9501,4
Student,Finland,2008-12,8059,4
Student,Finland,2009-01,8913,4
Student,Finland,2009-02,9471,4
Student,Finland,2009-03,8924,4
Student,Finland,2009-04,8071,4
Student,Finland,2009-05,8687,4
Student,Ireland,2005-11,1957,1
Student,Ireland,2005-12,1830,1
Student,Ireland,2006-01,2132,1
Student,Ireland,2006-02,2023,1
Student,Ireland,2006-03,1217,1
Student,Ireland,2006-04,1506,1
Student,Ireland,2006-05,2392,1
Student,Ireland,2006-06,463,1
Student,Ireland,2006-07,814,1
Student,Ireland,2006-08,1466,1
Student,Ireland,2006-09,1248,1
Student,Ireland,2006-10,502,1
Student,Ireland,2006-11,484,1
Student,Ireland,2006-12,353,1
Student,Ireland,2007-01,574,1
Student,Ireland,2007-02,310,1
Student,Ireland,2007-03,781,1
Student,Ireland,2007-04,682,1
Student,Ireland,2007-05,761,1
Student,Ireland,2007-06,286,1
Student,Ireland,2007-07,102,1
Student,Ireland,2007-08,605,1
Student,Ireland,2007-09,598,1
Student,Ireland,2007-10,673,1
Student,Ireland,2007-11,961,1
Student,Ireland,2007-12,256,1
Student,Ireland,2008-01,206,1
Student,Ireland,2008-02,400,1
Student,Ireland,2008-03,1763,1
Student,Ireland,2008-04,1658,1
Student,Ireland,2008-05,2889,1
Student,Ireland,2008-06,2117,1
Student,Ireland,2008-07,1523,1
Student,Ireland,2008-08,875,1
Student,Ireland,2008-09,1634,1
Student,Ireland,2008-10,950,1
Student,Ireland,2008-11,1446,1
Student,Ireland,2008-12,1028,1
Student,Ireland,2009-01,2338,1
Student,Ireland,2009-02,1124,1
Student,Ireland,2009-03,2387,1
Student,Ireland,2009-04,1489,1
Student,Mexico,2005-08,134,1
Student,Mexico,2005-09,348,1
Student,Mexico,2005-10,1649,1
Student,Mexico,2005-11,245,1
Student,Mexico,2005-12,126,1
Student,Mexico,2006-01,97,1
Student,Mexico,2006-02,2298,2
Student,Mexico,2006-03,4413,2
Student,Mexico,2006-04,3958,2
Student,Mexico,2006-05,3091,1
Student,Mexico,2006-06,5145,2
Student,Mexico,2006-07,5391,2
Student,Mexico,2006-08,4745,3
Student,Mexico,2006-09,7536,3
Student,Mexico,2006-10,6299,3
Student,Mexico,2006-11,5421,3
Student,Mexico,2006-12,4393,3
Student,Mexico,2007-01,4394,3
Student,Mexico,2007-02,5721,3
Student,Mexico,2007-03,5083,3
Student,Mexico,2007-04,4316,3
Student,Mexico,2007-05,4165,3
Student,Mexico,2007-06,4810,3
Student,Mexico,2007-07,4370,3
Student,Mexico,2007-08,4950,3
Student,Mexico,2007-09,5073,3
Student,Mexico,2007-10,5042,3
Student,Mexico,2007-11,3812,3
Student,Mexico,2007-12,7532,3
Student,Mexico,2008-01,6051,3
Student,Mexico,2008-02,5465,3
Student,Mexico,2008-03,5483,3
Student,Mexico,2008-04,3834,3
Student,Mexico,2008-05,8221,3
Student,Mexico,2008-06,6407,3
Student,Mexico,2008-07,9482,3
Student,Mexico,2008-08,6768,3
Student,Mexico,2008-09,12162,3
Student,Mexico,2008-10,10151,3
Student,Mexico,2008-11,8238,3
Student,Mexico,2008-12,6408,3
Student,Mexico,2009-01,8065,3
Student,Mexico,2009-02,7102,3
Student,Mexico,2009-03,6719,3
Student,Mexico,2009-04,6717,3
Student,Mexico,2009-05,1697,2
Student,Netherlands,2007-09,2163,1
Student,Netherlands,2007-10,2719,1
Student,Netherlands,2007-11,2534,1
Student,Netherlands,2007-12,2313,1
Student,Netherlands,2008-01,3068,1
Student,Netherlands,2008-02,2046,1
Student,Netherlands,2008-03,5206,1
Student,Netherlands,2008-04,2827,1
Student,Netherlands,2008-05,3235,1
Student,Netherlands,2008-06,3700,1
Student,Netherlands,2008-07,1587,1
Student,Netherlands,2008-08,3112,1
Student,Netherlands,2008-09,2771,1
Student,Netherlands,2008-10,3322,1
Student,Netherlands,2008-11,3075,1
Student,Netherlands,2008-12,3191,1
Student,Netherlands,2009-01,2606,1
Student,Netherlands,2009-02,2497,1
Student,Netherlands,2009-03,2004,1
Student,Netherlands,2009-04,1334,1
Student,Norway,2005-02,12,1
Student,Norway,2005-03,523,1
Student,Norway,2005-04,712,1
Student,Norway,2005-05,155,1
Student,Norway,2005-06,783,1
Student,Norway,2005-07,639,1
Student,Norway,2005-08,398,1
Student,Norway,2005-09,1323,1
Student,Norway,2005-10,1385,1
Student,Norway,2005-11,3165,2
Student,Norway,2005-12,5670,3
Student,Norway,2006-01,6093,3
Student,Norway,2006-02,5740,3
Student,Norway,2006-03,6389,3
Student,Norway,2006-04,4399,3
Student,Norway,2006-05,4597,3
Student,Norway,2006-06,4655,3
Student,Norway,2006-07,4187,3
Student,Norway,2006-08,5495,3
Student,Norway,2006-09,5689,3
Student,Norway,2006-10,7067,3
Student,Norway,2006-11,8092,3
Student,Norway,2006-12,4129,3
Student,Norway,2007-01,5729,3
Student,Norway,2007-02,6573,3
Student,Norway,2007-03,5213,3
Student,Norway,2007-04,5114,3
Student,Norway,2007-05,6701,3
Student,Norway,2007-06,6358,3
Student,Norway,2007-07,3741,3
Student,Norway,2007-08,4212,3
Student,Norway,2007-09,3001,3
Student,Norway,2007-10,3449,3
Student,Norway,2007-11,4490,3
Student,Norway,2007-12,3706,3
Student,Norway,2008-01,2755,3
Student,Norway,2008-02,2555,3
Student,Norway,2008-03,2572,3
Student,Norway,2008-04,3561,3
Student,Norway,2008-05,629,3
Student,Norway,2008-06,2838,3
Student,Norway,2008-07,2761,3
Student,Norway,2008-08,4344,3
Student,Norway,2008-09,3434,3
Student,Norway,2008-10,2366,3
Student,Norway,2008-11,4191,3
Student,Norway,2008-12,3248,3
Student,Norway,2009-01,2333,3
Student,Norway,2009-02,2749,3
Student,Norway,2009-03,2725,3
Student,Norway,2009-04,2556,3
Student,Norway,2009-05,1303,3
Student,Peru,2006-02,337,1
Student,Peru,2006-03,1508,1
Student,Peru,2006-04,2229,1
Student,Peru,2006-05,2066,1
Student,Peru,2006-06,317,1
Student,Peru,2006-07,3212,1
Student,Peru,2006-08,3643,1
Student,Peru,2006-09,2356,1
Student,Peru,2006-10,2733,1
Student,Peru,2006-11,3881,1
Student,Peru,2006-12,3632,1
Student,Peru,2007-01,2648,1
Student,Peru,2007-02,2220,1
Student,Peru,2007-03,2802,1
Student,Peru,2007-04,1875,1
Student,Peru,2007-05,1194,1
Student,Peru,2007-06,620,1
Student,Peru,2007-07,894,1
Student,Peru,2007-08,913,1
Student,Peru,2007-09,1198,1
Student,Peru,2007-10,1624,1
Student,Peru,2007-11,270,1
Student,Peru,2008-01,540,1
Student,Peru,2008-02,1597,1
Student,Peru,2008-03,958,1
Student,Peru,2008-04,1186,1
Student,Peru,2008-05,1097,1
Student,Peru,2008-06,1607,1
Student,Peru,2008-07,1191,1
Student,Peru,2008-08,609,1
Student,Peru,2008-09,1015,1
Student,Peru,2008-10,935,1
Student,Peru,2008-11,1004,1
Student,Peru,2008-12,650,1
Student,Peru,2009-01,829,1
Student,Peru,2009-02,782,1
Student,Peru,2009-03,743,1
Student,Peru,2009-04,523,1
Student,Poland,2005-07,143,1
Student,Poland,2005-08,398,1
Student,Poland,2005-09,624,1
Student,Poland,2005-10,1150,1
Student,Poland,2005-11,1782,1
Student,Poland,2005-12,4207,2
Student,Poland,2006-01,10272,2
Student,Poland,2006-02,7225,2
Student,Poland,2006-03,8141,2
Student,Poland,2006-04,7943,3
Student,Poland,2006-05,9421,3
Student,Poland,2006-06,7166,3
Student,Poland,2006-07,3228,3
Student,Poland,2006-08,6807,4
Student,Poland,2006-09,14922,4
Student,Poland,2006-10,11355,4
Student,Poland,2006-11,8144,4
Student,Poland,2006-12,15338,5
Student,Poland,2007-01,16616,5
Student,Poland,2007-02,11753,5
Student,Poland,2007-03,8916,5
Student,Poland,2007-04,7294,5
Student,Poland,2007-05,6955,5
Student,Poland,2007-06,8036,5
Student,Poland,2007-07,9917,5
Student,Poland,2007-08,6614,5
Student,Poland,2007-09,9734,5
Student,Poland,2007-10,8629,5
Student,Poland,2007-11,7996,5
Student,Poland,2007-12,9775,5
Student,Poland,2008-01,10493,5
Student,Poland,2008-02,9441,5
Student,Poland,2008-03,10632,5
Student,Poland,2008-04,10740,5
Student,Poland,2008-05,10233,5
Student,Poland,2008-06,10504,5
Student,Poland,2008-07,7926,5
Student,Poland,2008-08,10073,5
Student,Poland,2008-09,8769,5
Student,Poland,2008-10,11501,5
Student,Poland,2008-11,12776,5
Student,Poland,2008-12,8985,5
Student,Poland,2009-01,11430,5
Student,Poland,2009-02,8316,5
Student,Poland,2009-03,9617,5
Student,Poland,2009-04,10451,5
Student,Poland,2009-05,2713,3
Student,Romania,2007-01,241,1
Student,Romania,2007-02,2058,1
Student,Romania,2007-03,2321,1
Student,Romania,2007-04,3256,1
Student,Romania,2007-05,2820,1
Student,Romania,2007-06,2961,1
Student,Romania,2007-07,2598,1
Student,Romania,2007-08,2022,1
Student,Romania,2007-09,2065,1
Student,Romania,2007-10,2144,1
Student,Romania,2007-11,2379,1
Student,Romania,2007-12,2160,1
Student,Romania,2008-01,2962,1
Student,Romania,2008-02,2980,1
Student,Romania,2008-03,2591,1
Student,Romania,2008-04,3099,1
Student,Romania,2008-05,3633,1
Student,Romania,2008-06,3298,1
Student,Romania,2008-07,318,1
Student,Romania,2008-08,3819,1
Student,Romania,2008-09,3411,1
Student,Romania,2008-10,2651,1
Student,Romania,2008-11,2656,1
Student,Romania,2008-12,3936,1
Student,Romania,2009-01,4249,1
Student,Romania,2009-02,4145,1
Student,Romania,2009-03,3388,1
Student,Romania,2009-04,3358,1
Student,Romania,2009-05,31,1
Student,Russian Federation,2005-07,1,1
Student,Russian Federation,2005-09,3123,1
Student,Russian Federation,2005-10,5213,1
Student,Russian Federation,2005-11,5189,1
Student,Russian Federation,2005-12,5130,1
Student,Russian Federation,2006-01,5450,1
Student,Russian Federation,2006-02,4932,1
Student,Russian Federation,2006-03,4790,1
Student,Russian Federation,2006-04,4114,1
Student,Russian Federation,2006-05,3602,1
Student,Russian Federation,2006-06,3517,1
Student,Russian Federation,2006-07,3326,1
Student,Russian Federation,2006-08,3401,1
Student,Russian Federation,2006-09,3326,1
Student,Russian Federation,2006-10,2672,1
Student,Russian Federation,2006-11,2597,1
Student,Russian Federation,2006-12,2262,1
Student,Russian Federation,2007-01,2556,1
Student,Russian Federation,2007-02,2253,1
Student,Russian Federation,2007-03,2845,1
Student,Russian Federation,2007-04,2360,1
Student,Russian Federation,2007-05,2571,1
Student,Russian Federation,2007-06,2584,1
Student,Russian Federation,2007-07,2782,1
Student,Russian Federation,2007-08,2494,1
Student,Russian Federation,2007-09,2444,1
Student,Russian Federation,2007-10,3005,1
Student,Russian Federation,2007-11,3189,1
Student,Russian Federation,2007-12,3120,1
Student,Russian Federation,2008-01,3441,1
Student,Russian Federation,2008-02,2495,1
Student,Russian Federation,2008-03,3040,1
Student,Russian Federation,2008-04,2360,1
Student,Russian Federation,2008-05,2962,1
Student,Russian Federation,2008-06,2666,1
Student,Russian Federation,2008-07,2844,1
Student,Russian Federation,2008-08,2109,1
Student,Russian Federation,2008-09,2325,1
Student,Russian Federation,2008-10,3450,1
Student,Russian Federation,2008-11,3910,1
Student,Russian Federation,2008-12,3743,1
Student,Russian Federation,2009-01,3296,1
Student,Russian Federation,2009-02,3064,1
Student,Russian Federation,2009-03,3365,1
Student,Russian Federation,2009-04,2038,1
Student,Spain,2007-10,4582,1
Student,Spain,2007-11,4629,1
Student,Spain,2007-12,5191,1
Student,Spain,2008-01,2868,1
Student,Spain,2008-02,2390,1
Student,Spain,2008-03,3580,1
Student,Spain,2008-04,2535,1
Student,Spain,2008-05,3160,1
Student,Spain,2008-06,4188,1
Student,Spain,2008-07,2245,1
Student,Spain,2008-08,1309,1
Student,Spain,2008-09,3832,1
Student,Spain,2008-10,3699,1
Student,Spain,2008-11,4392,1
Student,Spain,2008-12,2175,1
Student,Spain,2009-01,1506,1
Student,Spain,2009-02,3601,1
Student,Spain,2009-03,2864,1
Student,Spain,2009-04,1573,1
Student,Sweden,2005-04,4,1
Student,Sweden,2005-05,415,1
Student,Sweden,2006-04,347,1
Student,Sweden,2006-05,2500,1
Student,Sweden,2006-06,2036,1
Student,Sweden,2006-07,6410,2
Student,Sweden,2006-08,4064,2
Student,Sweden,2006-09,2299,2
Student,Sweden,2006-10,1851,1
Student,Sweden,2006-11,8612,2
Student,Sweden,2006-12,8374,2
Student,Sweden,2007-01,9016,2
Student,Sweden,2007-02,7527,2
Student,Sweden,2007-03,9749,2
Student,Sweden,2007-04,7323,2
Student,Sweden,2007-05,5159,2
Student,Sweden,2007-06,7069,2
Student,Sweden,2007-07,3648,2
Student,Sweden,2007-08,2670,2
Student,Sweden,2007-09,3169,2
Student,Sweden,2007-10,2014,2
Student,Sweden,2007-11,2814,2
Student,Sweden,2007-12,1117,2
Student,Sweden,2008-01,1610,2
Student,Sweden,2008-02,1912,2
Student,Sweden,2008-03,1788,2
Student,Sweden,2008-04,2514,2
Student,Sweden,2008-05,2446,2
Student,Sweden,2008-06,861,2
Student,Sweden,2008-07,1284,2
Student,Sweden,2008-08,846,2
Student,Sweden,2008-09,1009,2
Student,Sweden,2008-10,163,1
Student,Sweden,2008-12,347,1
Student,Sweden,2009-01,2534,2
Student,Sweden,2009-02,1288,2
Student,Sweden,2009-03,1678,2
Student,Sweden,2009-04,839,2
Student,Sweden,2009-05,1479,2
Student,Trinidad and Tobago,2006-06,1061,1
Student,Trinidad and Tobago,2006-07,2457,1
Student,Trinidad and Tobago,2006-08,2832,1
Student,Trinidad and Tobago,2006-09,3491,1
Student,Trinidad and Tobago,2006-10,2796,1
Student,Trinidad and Tobago,2006-11,2682,1
Student,Trinidad and Tobago,2006-12,3144,1
Student,Trinidad and Tobago,2007-01,1703,1
Student,Trinidad and Tobago,2007-02,2138,1
Student,Trinidad and Tobago,2007-03,2149,1
Student,Trinidad and Tobago,2007-04,2032,1
Student,Trinidad and Tobago,2007-05,2984,1
Student,Trinidad and Tobago,2007-06,3180,1
Student,Trinidad and Tobago,2007-07,2268,1
Student,Trinidad and Tobago,2007-08,2775,1
Student,Trinidad and Tobago,2007-09,3503,1
Student,Trinidad and Tobago,2007-10,2182,1
Student,Trinidad and Tobago,2007-11,1940,1
Student,Trinidad and Tobago,2007-12,3274,1
Student,Trinidad and Tobago,2008-01,2753,1
Student,Trinidad and Tobago,2008-02,1911,1
Student,Trinidad and Tobago,2008-03,3213,1
Student,Trinidad and Tobago,2008-04,2977,1
Student,Trinidad and Tobago,2008-05,1629,1
Student,Trinidad and Tobago,2008-06,1332,1
Student,Trinidad and Tobago,2008-07,2058,1
Student,Trinidad and Tobago,2008-08,1727,1
Student,Trinidad and Tobago,2008-09,1829,1
Student,Trinidad and Tobago,2008-10,2195,1
Student,Trinidad and Tobago,2008-11,846,1
Student,Trinidad and Tobago,2008-12,640,1
Student,Trinidad and Tobago,2009-01,600,1
Student,Trinidad and Tobago,2009-02,381,1
Student,Trinidad and Tobago,2009-03,510,1
Student,Trinidad and Tobago,2009-04,1117,1
Student,Turkey,2005-04,656,1
Student,Turkey,2005-05,1599,1
Student,Turkey,2005-06,3931,2
Student,Turkey,2005-07,4664,2
Student,Turkey,2005-08,2562,2
Student,Turkey,2005-09,4967,2
Student,Turkey,2005-10,3722,2
Student,Turkey,2005-11,2581,2
Student,Turkey,2005-12,3430,2
Student,Turkey,2006-01,5997,3
Student,Turkey,2006-02,7256,3
Student,Turkey,2006-03,4629,2
Student,Turkey,2006-04,5008,2
Student,Turkey,2006-05,4922,1
Student,Turkey,2006-06,2273,2
Student,Turkey,2006-07,4217,3
Student,Turkey,2006-08,2745,3
Student,Turkey,2006-09,2909,3
Student,Turkey,2006-10,5180,3
Student,Turkey,2006-11,3289,3
Student,Turkey,2006-12,2262,3
Student,Turkey,2007-01,2920,3
Student,Turkey,2007-02,3827,3
Student,Turkey,2007-03,2095,3
Student,Turkey,2007-04,3446,3
Student,Turkey,2007-05,2527,3
Student,Turkey,2007-06,1480,2
Student,Turkey,2007-07,1432,2
Student,Turkey,2007-08,2483,3
Student,Turkey,2007-09,2536,3
Student,Turkey,2007-10,2730,3
Student,Turkey,2007-11,1481,3
Student,Turkey,2007-12,2861,3
Student,Turkey,2008-01,3922,3
Student,Turkey,2008-02,3240,3
Student,Turkey,2008-03,3169,3
Student,Turkey,2008-04,5467,3
Student,Turkey,2008-05,5690,3
Student,Turkey,2008-06,1295,3
Student,Turkey,2008-07,2852,3
Student,Turkey,2008-08,2246,3
Student,Turkey,2008-09,4367,3
Student,Turkey,2008-10,4153,3
Student,Turkey,2008-11,3067,3
Student,Turkey,2008-12,3699,3
Student,Turkey,2009-01,5977,3
Student,Turkey,2009-02,3518,3
Student,Turkey,2009-03,3145,3
Student,Turkey,2009-04,3070,3
Student,Turkey,2009-05,2987,3
Student,United Kingdom,2005-02,1452,3
Student,United Kingdom,2005-03,2262,3
Student,United Kingdom,2005-04,7527,4
Student,United Kingdom,2005-05,8422,4
Student,United Kingdom,2005-06,4517,3
Student,United Kingdom,2005-07,3871,3
Student,United Kingdom,2005-08,3635,3
Student,United Kingdom,2005-09,4859,4
Student,United Kingdom,2005-10,8577,5
Student,United Kingdom,2005-11,6821,5
Student,United Kingdom,2005-12,12508,5
Student,United Kingdom,2006-01,8715,5
Student,United Kingdom,2006-02,9421,6
Student,United Kingdom,2006-03,12538,6
Student,United Kingdom,2006-04,10439,6
Student,United Kingdom,2006-05,15499,7
Student,United Kingdom,2006-06,13453,9
Student,United Kingdom,2006-07,13538,9
Student,United Kingdom,2006-08,14961,9
Student,United Kingdom,2006-09,16105,9
Student,United Kingdom,2006-10,17592,9
Student,United Kingdom,2006-11,14331,8
Student,United Kingdom,2006-12,12810,8
Student,United Kingdom,2007-01,14862,10
Student,United Kingdom,2007-02,22147,10
Student,United Kingdom,2007-03,25302,10
Student,United Kingdom,2007-04,25720,11
Student,United Kingdom,2007-05,24199,11
Student,United Kingdom,2007-06,22723,11
Student,United Kingdom,2007-07,19957,11
Student,United Kingdom,2007-08,19103,11
Student,United Kingdom,2007-09,19593,11
Student,United Kingdom,2007-10,19921,11
Student,United Kingdom,2007-11,19954,11
Student,United Kingdom,2007-12,16835,11
Student,United Kingdom,2008-01,17955,11
Student,United Kingdom,2008-02,19116,11
Student,United Kingdom,2008-03,21950,11
Student,United Kingdom,2008-04,15122,11
Student,United Kingdom,2008-05,22241,11
Student,United Kingdom,2008-06,21496,11
Student,United Kingdom,2008-07,18592,11
Student,United Kingdom,2008-08,20653,11
Student,United Kingdom,2008-09,30097,11
Student,United Kingdom,2008-10,19673,11
Student,United Kingdom,2008-11,19125,11
Student,United Kingdom,2008-12,18379,11
Student,United Kingdom,2009-01,21813,11
Student,United Kingdom,2009-02,19555,11
Student,United Kingdom,2009-03,21245,11
Student,United Kingdom,2009-04,19580,11
Student,United Kingdom,2009-05,1662,3
Student,United States,2005-02,519,2
Student,United States,2005-03,1491,4
Student,United States,2005-04,3731,5
Student,United States,2005-05,3329,6
Student,United States,2005-06,13368,9
Student,United States,2005-07,16113,11
Student,United States,2005-08,24668,12
Student,United States,2005-09,26497,15
Student,United States,2005-10,30350,13
Student,United States,2005-11,26527,15
Student,United States,2005-12,43849,20
Student,United States,2006-01,52015,20
Student,United States,2006-02,54907,25
Student,United States,2006-03,67135,26
Student,United States,2006-04,70014,27
Student,United States,2006-05,66694,27
Student,United States,2006-06,71932,28
Student,United States,2006-07,69804,29
Student,United States,2006-08,68607,29
Student,United States,2006-09,63140,29
Student,United States,2006-10,68167,29
Student,United States,2006-11,67628,28
Student,United States,2006-12,68641,29
Student,United States,2007-01,71832,29
Student,United States,2007-02,68923,29
Student,United States,2007-03,61479,29
Student,United States,2007-04,64832,29
Student,United States,2007-05,54732,30
Student,United States,2007-06,49973,29
Student,United States,2007-07,47441,29
Student,United States,2007-08,55375,27
Student,United States,2007-09,47085,27
Student,United States,2007-10,47404,28
Student,United States,2007-11,47102,30
Student,United States,2007-12,44735,28
Student,United States,2008-01,49948,28
Student,United States,2008-02,42204,27
Student,United States,2008-03,56466,28
Student,United States,2008-04,65147,29
Student,United States,2008-05,70850,29
Student,United States,2008-06,68975,30
Student,United States,2008-07,72666,30
Student,United States,2008-08,63336,30
